ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Cocina realce iris glass 5h t/c grill inox/silver 220v;2430000;1;0;;;;;COREAIRGL26763-S;;REALCE;7899639799699;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26763.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce iris glass 5h r01;1721000;1;0;;;;;COREAIRGL26765-R01;;REALCE;;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26765.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce iris plus 4h blanco-horno 50l-encend autom;992000;1;0;;;;;COREAIRPL26779-W;;REALCE;7899639799538;;;50,00;50,00;50,00;58,100000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26779.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:83  CM&Largo:56  CM&Peso:0  GR;;;
;Cocina realce iris plus 4h negro-horno 50l-encend autom;992000;1;0;;;;;COREAIRPL26777-BK;;REALCE;;;;50,00;50,00;50,00;57,400000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26777.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:82  CM&Largo:56  CM&Peso:0  GR;;;
;Cortabarba philips bt3216/14 cuchillas inox 60m/1h 20 pos 1 acc 240v;389000;1;0;;;;;EDPCPBT321614-RT;;PHILIPS;;;;7,00;7,00;7,00;0,546350;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPBT321614-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:7  CM&Alto:22.3  CM&Largo:14  CM&Peso:333  GR;;;
;Cocina realce iris plus 4h silver/inox-horno 50l-encend autom;1154000;1;0;;;;;COREAIRPL26778-SL;;REALCE;7899639799545;;;56,00;56,00;56,00;56,252000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26778.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56  CM&Alto:82  CM&Largo:49  CM&Peso:0  GR;;;
;Cocina realce zeus glass 5h inox silver;1529000;1;0;;;;;COREAZEGL26782-SL;;REALCE;;;;64,00;64,00;64,00;95,904000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26782.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:74  CM&Peso:0  GR;;;
;Cortabarba philips bt5502/15 cuchillas inox 40 posiciones bat 220v;470000;1;0;;;;;EDPCBT550215-RT;;PHILIPS;;;;7,00;7,00;7,00;0,551250;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBT550215-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:7  CM&Alto:22.5  CM&Largo:14  CM&Peso:401  GR;;;
;Cocina realce iris plus 5h t/c grill inox/silver 220v;1903000;1;0;;;;;COREAIRPL26773-SL;;REALCE;7899639799590;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26773.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce iris plus 5h t/c grill negro 220v;1367000;1;0;;;;;COREAIRPL26774-BK;;REALCE;;;;74,00;74,00;74,00;97,402500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/COREAIRPL26774-BK.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:74  CM&Alto:81  CM&Largo:65  CM&Peso:0  GR;;;
;Cortapelo facial philips nt3160/10 lavable 3 posiciones 2 acc funda pila aa;179000;1;0;;;;;EDPCNT316010-RT;;PHILIPS;8710103717652;;;10,00;10,00;10,00;0,215250;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCNT316010-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:10  CM&Alto:21  CM&Largo:4.1  CM&Peso:165  GR;;;
;Cocina realce iris plus 5h inox blanco;1367000;1;0;;;;;COREAIRPL26776-W;;REALCE;7899639799569;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/COREAIRPL26776-W.png;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce zeus glass 5h blanco/negro;1427000;1;0;;;;;COREAZEGL26781-WBK;;REALCE;;;;64,00;64,00;64,00;95,904000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26781.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:74  CM&Peso:0  GR;;;
;Cortapelo philips hc3520/15 series 3000 13 pos inox 240v;313000;1;0;;;;;EDPCHC352015;;PHILIPS;8710103855439;;;14,00;14,00;14,00;0,548800;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCHC352015.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:22.4  CM&Largo:7  CM&Peso:392  GR;;;
;Extractor de jugo mondial e-10 - 250w - 1,25lts;301000;1;0;;;;;EDMDE10;;MONDIAL;7898216299171;;;23,00;23,00;23,00;3,835250;50;;;;;;;;;;;;;;;;;;;;Marca:MONDIAL&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:23  CM&Alto:29  CM&Largo:23  CM&Peso:1  GR;;;
;Heladera mabe rmc390 frio/humedo 390l 2 puertas c/disp plata;3848000;1;0;;;;;HEMRMC390FAME;;MABE;151638970828;;;77,00;77,00;77,00;235,100250;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEMRMC390FAME.jpg;;;Marca:MABE&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:77  CM&Alto:177  CM&Largo:69  CM&Peso:58000  GR;;;
;Depiladora philips bri920/00 lumea advanced luz pulsada 240v + 1 recortador electrico;3443000;1;0;;;;;EDPCBRI92000-RT;;PHILIPS;8846920001800;;;19,00;19,00;19,00;1,510500;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRI92000-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:19  CM&Alto:26.5  CM&Largo:12  CM&Peso:1046  GR;;;
;Hervidora b+d  mod. ke22591-cl 1.7l 2400w;247000;1;0;;;;;EDBDKE22591CL;;BLACK & DECKER;050875824638;;;1,00;1,00;1,00;0,000250;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDKE22591CL.jpg;;;Marca:BLACK & DECKER&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:GR;;;
;Depiladora philips bri922/00 lumea advanced luz pulsada 2acc 240v;3676000;1;0;;;;;EDPCDBRI92200-RT;;PHILIPS;;;;19,00;19,00;19,00;1,603125;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCDBRI92200-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:19  CM&Alto:27  CM&Largo:12.5  CM&Peso:1276  GR;;;
;Heladera mabe hme350bl frio/humedo 350l 2 puertas blanca;2526000;1;0;;;;;HEMHME350BL;;MABE;7797102523997;;;73,00;73,00;73,00;176,769500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEMHME350BL.jpg;;;Marca:MABE&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:73  CM&Alto:167  CM&Largo:58  CM&Peso:49200  GR;;;
;Depiladora philips bre225/00 satinelle piernas 2vl con cable 220v;237000;1;0;;;;;EDPCBRE22500-RT;;PHILIPS;;;;5,70;5,70;5,70;0,237619;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE22500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:5.7  CM&Alto:14.5  CM&Largo:11.5  CM&Peso:216  GR;;;
;Hervidora bdk ke003s-ar inox dig 1/7l indi niv agua filt 2400w220v;386000;1;0;;;;;EDBDJKE003SAR;;BLACK & DECKER;50875810532;;;23,50;23,50;23,50;2,734813;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDJKE003SAR.jpg;;;Marca:BLACK & DECKER&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:23.5  CM&Alto:24.5  CM&Largo:19  CM&Peso:1  GR;;;
;Depiladora philips bre255/00 opti-light 3 acc piernas 2vl cable 220v;445000;1;0;;;;;EDPCBRE25500-RT;;PHILIPS;;;;6,00;6,00;6,00;0,513000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE25500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:6  CM&Alto:19  CM&Largo:18  CM&Peso:305  GR;;;
;Hervidora electrica philips hd9350/90 inox 1.7l 1850w 220v;333000;1;0;;;;;EDPJHD935090-RT;;PHILIPS;8710103828686;;;20,00;20,00;20,00;2,700000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPJHD935090-RT.jpg;;;Marca:PHILIPS&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:20  CM&Alto:24  CM&Largo:22.5  CM&Peso:1  GR;;;
;Licuadora b+d pulverix inox bl1840ms-cl jarra de vidrio 1.5 lts 3 velocidades 70;506000;1;0;;;;;EDBDLBL1840MS-CL-RT;;BLACK & DECKER;50875825130;;;23,80;23,80;23,80;5,935125;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDLBL1840MS-CL-RT.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:23.8  CM&Alto:35  CM&Largo:28.5  CM&Peso:1  GR;;;
;Horno elect realce eros negro/rojo 44l 220v;860000;1;0;;;;;HOREAER26759BK-R;;REALCE;7899639799736;;;56,00;56,00;56,00;32,070500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26759.jpg;;;Marca:REALCE&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56  CM&Alto:38.5  CM&Largo:59.5  CM&Peso:0  GR;;;
;Licuadora b+d durapro turquesa blbd210gt-cl jarra de vidrio 1.25 lts 10 velocida;318000;1;0;;;;;EDBLBD210GTCL-RT;;BLACK & DECKER;050875824737;;;21,00;21,00;21,00;4,462500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBLBD210GTCL-RT.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:21  CM&Alto:34  CM&Largo:25  CM&Peso:3600  GR;;;
;Lavarropas automatico mabe 10.2kgs carga frontal blanco lmc1086;2815000;1;0;;;;;EDMLMC1086XBBY-RT;;MABE;757638347532;;;69,00;69,00;69,00;97,548750;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDMLMC1086XBBY-RT.jpg;;;Marca:MABE&Producto:LAVARROPAS SUPERAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:69  CM&Alto:87  CM&Largo:65  CM&Peso:0  GR;;;
;Horno elect realce eros blanco 44l-1400w-50 a 300 grados;860000;1;0;;;;;HOREAER26756-W;;REALCE;;;;56,50;56,50;56,50;32,084938;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26756.jpg;;;Marca:REALCE&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56.5  CM&Alto:38.5  CM&Largo:59  CM&Peso:0  GR;;;
;Licuadora b+d xl blast roja bl4000r-ar jarra de acrilico 2 lts 600w forro de enfriamiento;691000;1;0;;;;;EDBDLBL4000RAR;;BLACK & DECKER;50875815773;;;20,50;20,50;20,50;6,096188;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDLBL4000RAR.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:20.5  CM&Alto:39  CM&Largo:30.5  CM&Peso:1  GR;;;
;Licuadora personal fusion blade b+d mod pb22340-cl 250w c accesorios;308000;1;0;;;;;EDBDPB22340CL-RT;;BLACK & DECKER;050875816831;;;1,00;1,00;1,00;0,000250;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDPB22340CL-RT.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:GR;;;
;Horno elect realce eros negro 44l-1400w-50 a 300 grado;860000;1;0;;;;;HOREAER26758-BK;;REALCE;;;;56,00;56,00;56,00;32,070500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26758.jpg;;;Marca:REALCE&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56  CM&Alto:38.5  CM&Largo:59.5  CM&Peso:0  GR;;;
;Licuadora b+d pulverix inox bl1140ms-cl jarra de vidrio 1.5 lts 12 velocidades 7;389000;1;0;;;;;EDBDLBL1140MS-CL-RT;;BLACK & DECKER;50875825093;;;24,00;24,00;24,00;6,090000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDLBL1140MS-CL-RT.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:24  CM&Alto:35  CM&Largo:29  CM&Peso:1  GR;;;
;Licuadora philips hr2100/00 jar acril refor 1/5l 2vel+tur problend4 400w220v;369000;1;0;;;;;EDPHLHR210000-RT;;PHILIPS;8710103594918;;;33,50;33,50;33,50;3,618000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPHLHR210000-RT.jpg;;;Marca:PHILIPS&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:33.5  CM&Alto:24  CM&Largo:18  CM&Peso:1884  GR;;;
;Ondulador philips bhb862/00 cilindro 16mm ceramica 200?c 220v;288000;1;0;;;;;EDPCBHB86200-RT;;PHILIPS;8710103819462;;;36,80;36,80;36,80;0,531300;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBHB86200-RT.jpg;;;Marca:PHILIPS&Producto:ONDULADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:36.8  CM&Alto:10.5  CM&Largo:5.5  CM&Peso:457  GR;;;
;Licuadora philips hr2105/00 jar vidrio 1/5l 2vel+tur problend4 400w220v;433000;1;0;;;;;EDPHLHR210500-RT;;PHILIPS;8710103612476;;;21,80;21,80;21,80;5,127088;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPHLHR210500-RT.jpg;;;Marca:PHILIPS&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:21.8  CM&Alto:26.5  CM&Largo:35.5  CM&Peso:1  GR;;;
;Olla electrica b+d rc5225-cl antiadherente fun calienta 5 lts 220v;369000;1;0;;;;;EDBORC5225CL-RT;;BLACK & DECKER;50875816213;;;33,50;33,50;33,50;7,154344;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBORC5225CL-RT.jpg;;;Marca:BLACK & DECKER&Producto:OLLAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:33.5  CM&Alto:25.5  CM&Largo:33.5  CM&Peso:3000  GR;;;
;Multigroom philips mg5730/15 dual cut 11 acc lavable 80m/16h 100-240v;516000;1;0;;;;;EDPCPMG573015;;PHILIPS;8710103794806;;;7,00;7,00;7,00;0,748125;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPMG573015.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:7  CM&Alto:22.5  CM&Largo:19  CM&Peso:452  GR;;;
;Licuadora philips hr3652/00 jar vidrio probl 6 3d inox 1400w220v;1468000;1;0;;;;;EDPHLHR365200-RT;;PHILIPS;8710103825944;;;21,00;21,00;21,00;6,998250;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPHLHR365200-RT.jpg;;;Marca:PHILIPS&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:21  CM&Alto:43  CM&Largo:31  CM&Peso:5413  GR;;;
;Parlante activo aiwa aw-pok3 multimedia 1000w c/ micr bt/usb/fm/bat 12v;1265000;1;0;;;;;ELAWPOK3-RT;;AIWA;7453041029593;;;35,50;35,50;35,50;22,054375;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPOK3-RT.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. BATERIA&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:35.5  CM&Alto:71  CM&Largo:35  CM&Peso:8300  GR;;;
;Parlante activo aiwa aw-f360-bk bt 50w rms negro;800000;1;0;;;;;ELAWF360BK-RT;;AIWA;;;;22,00;22,00;22,00;4,356000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWF360BK-RT.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. BATERIA&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:22  CM&Alto:36  CM&Largo:22  CM&Peso:0  GR;;;
;Parlante aiwa aw-s800btbk bt w/proof fuc. tws/usb (ch) -25w;739000;1;0;;;;;ELAWS800BTB-RT;;AIWA;7453041022075;;;17,00;17,00;17,00;3,609313;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWS800BTB-RT.JPG;;;Marca:AIWA&Producto:PARLANTES ACT. BATERIA&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:17  CM&Alto:21.5  CM&Largo:39.5  CM&Peso:2550  GR;;;
;Parlante aiwa aw-x2bt-tws-bk bt con tws negro (ch) - bl 10m de alcance/tiempo de;205000;1;0;;;;;ELAWX2BTTWSBK-RT;;AIWA;7453041021931;;;16,50;16,50;16,50;0,317625;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWX2BTTWSBK-RT.JPG;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:16.5  CM&Alto:14  CM&Largo:5.5  CM&Peso:1  GR;;;
;Parlante portatil aiwa aw-20h-bk 10wx2 bt/funcion tws/bat 2400 mah/negro;470000;1;0;;;;;ELAW20HBK-RT;;AIWA;7453041029784;;;7,00;7,00;7,00;1,200000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAW20HBK-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:7  CM&Alto:17  CM&Largo:26.5  CM&Peso:1200  GR;;;
;Parlante portatil aiwa aw-q400-bk bt/sd/eq/aux/fm/manos libres/ipx6;354000;1;0;;;;;ELAWQ400BK-RT;;AIWA;7450078489291;;;10,00;10,00;10,00;0,750000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWQ400BK-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:10  CM&Alto:22  CM&Largo:10.5  CM&Peso:750  GR;;;
;Parlante portatil aiwa aw-s21-r 3w x2 bt/mic p/llamada/sd/fm/audio in/bat 5hs;207000;1;0;;;;;ELAWS21R-RT;;AIWA;7428329753842;;;17,00;17,00;17,00;0,222063;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWS21R-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:17  CM&Alto:9.5  CM&Largo:5.5  CM&Peso:1  GR;;;
;Parlante portatil aiwa aw-ax5bt-bk activo bt 5w negro;197000;1;0;;;;;ELAWAX5BTBK-RT;;AIWA;7450078489697;;;5,50;5,50;5,50;0,394000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWAX5BTBK-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:5.5  CM&Alto:14  CM&Largo:14  CM&Peso:394  GR;;;
;Parlante portatil aiwa aw-q400-r bt/sd/eq/aux/fm/manos libres/ipx6;354000;1;0;;;;;ELAWQ400R-RT;;AIWA;7450078489185;;;10,00;10,00;10,00;0,750000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWQ400R-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:10  CM&Alto:22  CM&Largo:10.5  CM&Peso:750  GR;;;
;Parlante portatil aiwa aw-q680-r bt/sd/eq/aux/fm/manos libres/ipx6;506000;1;0;;;;;ELAWQ680R-RT;;AIWA;7450078489178;;;12,00;12,00;12,00;1,257570;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWQ680R-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:12  CM&Alto:26.7  CM&Largo:15.7  CM&Peso:1  GR;;;
;Parlante portatil aiwa aw-20h-r 10wx2 bt/funcion tws/bat 2400 mah/rojo;470000;1;0;;;;;ELAW20HR-RT;;AIWA;7453041029791;;;7,00;7,00;7,00;1,200000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAW20HR-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:7  CM&Alto:16.5  CM&Largo:26.5  CM&Peso:1200  GR;;;
;Parlante portatil aiwa aw2-wpf-bk 6wx2 bt/resistente al agua/bat 2000 mah/negro;384000;1;0;;;;;ELAW2WPFBK-RT;;AIWA;7453041029760;;;9,50;9,50;9,50;0,855000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAW2WPFBK-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:9.5  CM&Alto:15  CM&Largo:24  CM&Peso:1  GR;;;
;Parlante portatil aiwa aw-ax5bt-r activo bt 5w rojo;197000;1;0;;;;;ELAWAX5BTR-RT;;AIWA;7450078489765;;;5,50;5,50;5,50;0,394000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWAX5BTR-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:5.5  CM&Alto:14  CM&Largo:14  CM&Peso:394  GR;;;
;Parlante portatil aiwa aw-31fm-r 4,5w x2 bt/mic p/llamada/sd/audio/fm in/bat 8hs;288000;1;0;;;;;ELAW31FMR-RT;;AIWA;;;;8,20;8,20;8,20;0,575000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAW31FMR-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:8.2  CM&Alto:11.3  CM&Largo:21.8  CM&Peso:575  GR;;;
;Parlante portatil aiwa aw2-wpf-r 6wx2 bt/resistente al agua/bat 2000 mah/rojo;384000;1;0;;;;;ELAW2WPFR-RT;;AIWA;7453041029777;;;9,50;9,50;9,50;0,855000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAW2WPFR-RT.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:9.5  CM&Alto:15  CM&Largo:24  CM&Peso:1  GR;;;
